cash_annual,cost_bps,candidate,cagr_full,sharpe_full,max_dd_full,ulcer_full,cvar5_full,avg_exp,cagr_disc,max_dd_disc,ulcer_disc,cagr_conf,max_dd_conf,ulcer_conf,cvar5_conf,dsr,strong_cagr,strong_dd,strong_ulcer,neutral_cagr,neutral_dd,neutral_ulcer,weak_cagr,weak_dd,weak_ulcer
0.0,50,H84,0.0585160113328389,0.6468503643005888,-0.17099905938901794,8.002979034060234,-0.014394009157959246,0.7365999999999999,0.12965595283134723,-0.17099905938901794,7.727131828634463,-0.00814390130048559,-0.14608827834662574,8.263052756632652,-0.011316407022583904,0.23264591186561018,0.06612958202579988,-0.17099905938901794,6.999699941489757,0.045173597324217774,-0.09989419541199906,4.332342872500593,0.058189602017577835,-0.0729443417669784,2.0161384808741696
0.06,15,N0,0.14040463112044166,1.4038402229279563,-0.15671174423681833,5.422282042409514,-0.014102127716296488,0.7669473684210527,0.22467695288451495,-0.15671174423681833,4.724277682362708,0.05355233449148722,-0.12001049485881943,6.100595418234203,-0.012580156124831647,0.8157514567783009,0.14837090275045695,-0.13869817770944615,4.552845449405854,0.15130202003583615,-0.10627212828584365,4.338039136033838,0.116193328377727,-0.07076976575944482,1.9112605256684942
0.06,15,H21,0.09724642172267517,1.156011351221456,-0.15493921332035687,8.358754316917835,-0.012088812396378356,0.7478169491525424,0.11453749997162666,-0.15493921332035676,7.862244627355894,0.04169560207757206,-0.1502009877935352,9.074078073784268,-0.011976345005446521,0.662116900160274,0.16959424620064034,-0.10837004236587378,4.121463135670454,-0.03022559010193615,-0.0960759164717202,5.7894179580185705,0.09607873202155748,-0.06146668509149078,2.3574109690821206
0.06,15,H42,0.11682492127598598,1.3028580589471361,-0.17120543536248034,7.242588245049008,-0.01330535506563937,0.7326620689655173,0.1329406061942373,-0.17120543536248023,8.476394620963324,0.05022166186781063,-0.1133872465349709,6.058556295633704,-0.011712163817059444,0.7586066733226207,0.13558482861587318,-0.17961197036558074,6.610571947965396,0.11744267293534416,-0.09669324996702588,2.5818533832931254,0.09435931040975776,-0.0703966606509776,2.007937913103302
0.06,15,H84,0.0880112011363845,0.94112067051702,-0.16808297567832609,6.5226185906599605,-0.014298790035207827,0.7365999999999999,0.15311358074504144,-0.16808297567832609,6.871705420155329,0.02658436563845723,-0.11623856917643194,6.147889014765156,-0.011109380475898512,0.45938857671506067,0.07646866937562491,-0.16808297567832609,6.686344294659542,0.07323681350355216,-0.09823242264483023,4.102178415005782,0.10412512144291419,-0.07076976575944505,1.758176863794979
0.06,30,N0,0.13242518304893247,1.3295911862979135,-0.15823240027806618,5.752791735658697,-0.014158840518588832,0.7669473684210527,0.21666881747490185,-0.15823240027806618,4.893271761991238,0.04564465079914526,-0.12383503946808816,6.5728064397017505,-0.012713223884217206,0.7712043684662331,0.1413338981996386,-0.13869817770944615,4.744135392733461,0.14319055182775076,-0.10781647285893914,4.481630833719227,0.10752983116348136,-0.07076976575944505,1.9731669487630075
0.06,30,H21,0.07421243915228048,0.8983940385057342,-0.1743406833172496,9.656831504701904,-0.012201193726724808,0.7478169491525424,0.09166768454505347,-0.1692862912030333,9.081726823961265,0.019587062671927447,-0.17434068331724972,10.484518538856971,-0.012118777616053329,0.44316284654531723,0.14729102312138953,-0.1198261954754477,4.535993306346917,-0.05065748455704833,-0.1000010335353948,6.485131941698481,0.07212440129672837,-0.06396574580312575,2.696375812213692
0.06,30,H42,0.1054500604015467,1.185012545809098,-0.1758928688422402,7.774038525559969,-0.013361255005135403,0.7326620689655173,0.12237338842604939,-0.1758928688422403,8.968736523094357,0.038534829420952654,-0.12608211668971359,6.68084362355397,-0.011782236678061593,0.6748721969710518,0.12544506285031654,-0.18354990021460715,6.858031441856063,0.10646382149787503,-0.09669324996702588,2.619536149929062,0.08169646433632427,-0.07039666065097772,2.0863639210523
0.06,30,H84,0.0822269630403627,0.8838386203121473,-0.1693327258400512,6.7651900605914435,-0.014303921443146189,0.7365999999999999,0.14766450482792703,-0.1693327258400512,7.049140371417488,0.02052053941249188,-0.11822352683301585,6.462778728787461,-0.01110938047589856,0.4115464279936777,0.0720306357816447,-0.1693327258400512,6.817620208625802,0.06734607171892604,-0.09823242264483034,4.127375290543026,0.09732364960021389,-0.07076976575944494,1.7875511092094134
0.06,50,N0,0.12184938003959145,1.2282916115911349,-0.1602599416663968,6.2150869941416405,-0.0142690807138556,0.7669473684210527,0.20605001263213496,-0.16025994166639668,5.129998601656624,0.03516952905238635,-0.12892185584499993,7.227388020233265,-0.012953490448883413,0.7013700118358326,0.13199805525244424,-0.13869817770944615,5.009389488885161,0.13244163516560703,-0.10987559895639976,4.6824084053442485,0.09605606217283258,-0.07076976575944494,2.0963781133172494
0.06,50,H21,0.04418720264423559,0.5531469985669222,-0.20694640698243594,11.463267282918743,-0.012485583220430488,0.7478169491525424,0.06183963043294405,-0.1880847564802599,10.863569862559592,-0.009223361278064557,-0.20694640698243572,12.3758516241734,-0.012436398607074451,0.18335887959775438,0.11815488097489979,-0.1349010881116688,5.104864503854791,-0.07728902537419302,-0.10666797601767253,7.763403552477581,0.04092870478431632,-0.06916502011840908,3.1893467780364504
0.06,50,H42,0.09043191666325723,1.024543924489557,-0.18211639430299165,8.523753888028548,-0.013498702694009941,0.7326620689655173,0.10840875352595902,-0.18211639430299154,9.670927724449305,0.023120425384029364,-0.1435546248122207,7.538744394707199,-0.012014878817071202,0.5446897858336287,0.1120400403750359,-0.18878091987132517,7.199132832908081,0.09196492700313263,-0.09669324996702622,2.675913668050077,0.06500141340238397,-0.07125625018237969,2.198419918352919
0.06,50,H84,0.07454493361165837,0.8061963964338961,-0.17099905938901794,7.10285031350103,-0.014346582324910349,0.7365999999999999,0.14042301408698243,-0.17099905938901794,7.298363509782411,0.012472389707856246,-0.12087752894132686,6.895592850619257,-0.01123083329769361,0.34866775098703573,0.06612958202579988,-0.17099905938901794,6.999699941489753,0.05952516203053748,-0.09823242264483045,4.163472896443272,0.0882979343468302,-0.07076976575944505,1.8351410165244089
